Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7903.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,043,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1235.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,057,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,915.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,077,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,460.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,097,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1741.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1472.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,76.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,671.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,175.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,BATES,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,259.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,CASS,037,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,557.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,CEDAR,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,999.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,HENRY,083,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,JACKSON,095,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,44.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,235.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,109.00,17.1
CENSUS,2022,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,007,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1239.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,037,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,045,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,049,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,23.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,065,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,035,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,928.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,041,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,33.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,051,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,071,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,33.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,073,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,717.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,099,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,415.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,021,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,033,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,8.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,083,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,085,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,091,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,DEER LODGE,023,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,029,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,GRANITE,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,047,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,053,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,063,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,8.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,POWELL,077,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,081,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,089,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,009,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,16.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,067,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,095,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,18.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,097,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,011,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,FALLON,025,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,11.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,075,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,PRAIRIE,079,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,087,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,5.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,001,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,031,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1846.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,JEFFERSON,043,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,057,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,2.5
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,019,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,041,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,047,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,077,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,079,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,72.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,093,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,BUTLER,023,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,CASS,025,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,DODGE,053,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,055,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,112.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,081,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,242.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1904.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SARPY,153,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,1472.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,3016.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,ARTHUR,005,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,BOYD,015,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,230.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,BROWN,017,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,CHERRY,031,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,28.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,GARFIELD,071,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,GRANT,075,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,HOLT,089,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,KEYA PAHA,103,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,LOUP,115,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,9.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,ROCK,149,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,12.00,(L)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,THOMAS,171,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,ANTELOPE,003,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,4853.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,CEDAR,027,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,518.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,039,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,043,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,DIXON,051,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,KNOX,107,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,PIERCE,139,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,THURSTON,173,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,WAYNE,179,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,7490.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,013,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,033,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,045,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,069,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,6.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,14.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,16.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED,10.00,26.1
CENSUS,2022,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,,,00000000,,CATTLE,"CATTLE, COWS, MILK - INVENTORY",TOTAL,NOT SPECIFIED, (D),(D)
